Region,Year,Age_Group,Population_Total
Chari-Barguimi,2005,30-34,175566.0
Chari-Barguimi,2006,0-4,218105.0
Chari-Barguimi,2006,5-9,493109.0
Chari-Barguimi,2006,10-14,125039.0
Chari-Barguimi,2006,15-19,235958.0
Chari-Barguimi,2006,20-24,270119.0
Chari-Barguimi,2006,25-29,242597.0
Chari-Barguimi,2006,30-34,286745.0
Chari-Barguimi,2007,0-4,244210.0
Chari-Barguimi,2007,5-9,491393.0
Chari-Barguimi,2007,10-14,0.0
Chari-Barguimi,2007,15-19,113034.0
Chari-Barguimi,2007,20-24,0.0
Chari-Barguimi,2007,25-29,154965.0
Chari-Barguimi,2007,30-34,344541.0
Chari-Barguimi,2008,0-4,0.0
Chari-Barguimi,2008,5-9,312332.0
Chari-Barguimi,2008,10-14,418365.0
Chari-Barguimi,2008,15-19,403752.0
Chari-Barguimi,2008,20-24,435224.0
Chari-Barguimi,2008,25-29,496502.0
Chari-Barguimi,2008,30-34,11863.0
Chari-Barguimi,2009,0-4,359810.0
Chari-Barguimi,2009,5-9,277187.0
Chari-Barguimi,2009,10-14,358202.0
Chari-Barguimi,2009,15-19,188578.0
Chari-Barguimi,2009,20-24,0.0
Chari-Barguimi,2009,25-29,106123.0
Chari-Barguimi,2009,30-34,427675.0
Chari-Barguimi,2010,0-4,133533.0
Chari-Barguimi,2010,5-9,251163.0
Chari-Barguimi,2010,10-14,425432.0
Chari-Barguimi,2010,15-19,370043.0
Chari-Barguimi,2010,20-24,244285.0
Chari-Barguimi,2010,25-29,259339.0
Chari-Barguimi,2010,30-34,210018.0
Chari-Barguimi,2011,0-4,356473.0
Chari-Barguimi,2011,5-9,29932.0
Chari-Barguimi,2011,10-14,272303.0
Chari-Barguimi,2011,15-19,373858.0
Chari-Barguimi,2011,20-24,342268.0
Chari-Barguimi,2011,25-29,155380000.0
Chari-Barguimi,2011,30-34,482065.0
Chari-Barguimi,2012,0-4,352831.0
Chari-Barguimi,2012,5-9,449865.0
Chari-Barguimi,2012,10-14,463392.0
Chari-Barguimi,2012,15-19,315350.0
Chari-Barguimi,2012,20-24,2219945000.0
Chari-Barguimi,2012,25-29,221673.0
Chari-Barguimi,2012,30-34,376513.0
Chari-Barguimi,2013,0-4,18750.0
Chari-Barguimi,2013,5-9,459335.0
Chari-Barguimi,2013,10-14,16884.0
Chari-Barguimi,2013,15-19,330789.0
Chari-Barguimi,2013,20-24,183457.0
Chari-Barguimi,2013,25-29,414142.0
Chari-Barguimi,2013,30-34,487963.0
Chari-Barguimi,2014,0-4,308013.0
Chari-Barguimi,2014,5-9,242907.0
Chari-Barguimi,2014,10-14,494406.0
Chari-Barguimi,2014,15-19,0.0
Chari-Barguimi,2014,20-24,1016325000.0
Chari-Barguimi,2014,25-29,0.0
Chari-Barguimi,2014,30-34,243555.0
Chari-Barguimi,2015,0-4,103032.0
Chari-Barguimi,2015,5-9,370412.0
Chari-Barguimi,2015,10-14,0.0
Chari-Barguimi,2015,15-19,415281.0
Chari-Barguimi,2015,20-24,80918.0
Chari-Barguimi,2015,25-29,0.0
Chari-Barguimi,2015,30-34,446840.0
Chari-Barguimi,2016,0-4,415406.0
Chari-Barguimi,2016,5-9,241456.0
Chari-Barguimi,2016,10-14,470560.0
Chari-Barguimi,2016,15-19,154229.0
Chari-Barguimi,2016,20-24,499365.0
Chari-Barguimi,2016,25-29,396079.0
Chari-Barguimi,2016,30-34,200773.0
Chari-Barguimi,2017,0-4,248677.0
Chari-Barguimi,2017,5-9,0.0
Chari-Barguimi,2017,10-14,249802.0
Chari-Barguimi,2017,15-19,72746.0
Chari-Barguimi,2017,20-24,58426.0
Chari-Barguimi,2017,25-29,461721.0
Chari-Barguimi,2017,30-34,55815.0
Chari-Barguimi,2018,0-4,353596.0
Chari-Barguimi,2018,5-9,227230.0
Chari-Barguimi,2018,10-14,133701.0
Chari-Barguimi,2018,15-19,137525.0
Chari-Barguimi,2018,20-24,451468.0
Chari-Barguimi,2018,25-29,463992.0
Chari-Barguimi,2018,30-34,253548.0
Chari-Barguimi,2019,0-4,0.0
Chari-Barguimi,2019,5-9,150578.0
Chari-Barguimi,2019,10-14,309281.0
Chari-Barguimi,2019,15-19,1180420000.0
Chari-Barguimi,2019,20-24,351470.0
Chari-Barguimi,2019,25-29,328632.0
Chari-Barguimi,2019,30-34,0.0
Chari-Barguimi,2020,0-4,101949.0
Chari-Barguimi,2020,5-9,471882.0
Chari-Barguimi,2020,10-14,169263.0
Chari-Barguimi,2020,15-19,399962.0
Chari-Barguimi,2020,20-24,68853.0
Chari-Barguimi,2020,25-29,324820.0
Chari-Barguimi,2020,30-34,341631.0
Chari-Barguimi,2021,0-4,310509.0
Chari-Barguimi,2021,5-9,363094.0
Chari-Barguimi,2021,10-14,217750.0
Chari-Barguimi,2021,15-19,411914.0
Chari-Barguimi,2021,20-24,401932.0
Chari-Barguimi,2021,25-29,1596615000.0
Chari-Barguimi,2021,30-34,220032.0
Chari-Barguimi,2022,0-4,79661.0
Chari-Barguimi,2022,5-9,229299.0
Chari-Barguimi,2022,10-14,444155.0
Chari-Barguimi,2022,15-19,121583.0
Chari-Barguimi,2022,20-24,148735.0
Chari-Barguimi,2022,25-29,368922.0
Chari-Barguimi,2022,30-34,227978.0
Chari-Barguimi,2023,0-4,1687040000.0
Chari-Barguimi,2023,5-9,117257.0
Chari-Barguimi,2023,10-14,437210.0
Chari-Barguimi,2023,15-19,481736.0
Chari-Barguimi,2023,20-24,151073.0
Chari-Barguimi,2023,25-29,204875.0
Chari-Barguimi,2023,30-34,158785.0
Chari-Barguimi,2024,0-4,0.0
Chari-Barguimi,2024,5-9,0.0
Chari-Barguimi,2024,10-14,67382.0
Chari-Barguimi,2024,15-19,10550.0
Chari-Barguimi,2024,20-24,231071.0
Chari-Barguimi,2024,25-29,440161.0
Chari-Barguimi,2024,30-34,311877.0
Chari-Barguimi,2025,0-4,495535.0
Chari-Barguimi,2025,5-9,227543.0
Chari-Barguimi,2025,10-14,227616.0
Chari-Barguimi,2025,15-19,161749.0
Chari-Barguimi,2025,20-24,0.0
Chari-Barguimi,2025,25-29,11484.0
Chari-Barguimi,2025,30-34,0.0
Chari-Barguimi,2026,0-4,422131.0
Chari-Barguimi,2026,5-9,473536.0
Chari-Barguimi,2026,10-14,391664.0
Chari-Barguimi,2026,15-19,295705.0
Chari-Barguimi,2026,20-24,409866.0
Chari-Barguimi,2026,25-29,25710.0
Chari-Barguimi,2026,30-34,132200.0
Chari-Barguimi,2027,0-4,232319.0
Chari-Barguimi,2027,5-9,311641.0
Chari-Barguimi,2027,10-14,290496.0
Chari-Barguimi,2027,15-19,36726.0
Chari-Barguimi,2027,20-24,0.0
Chari-Barguimi,2027,25-29,87093.0
Chari-Barguimi,2027,30-34,178871.0
Chari-Barguimi,2028,0-4,344736.0
Chari-Barguimi,2028,5-9,265617.0
Chari-Barguimi,2028,10-14,214335.0
Chari-Barguimi,2028,15-19,2306860000.0
Chari-Barguimi,2028,20-24,0.0
Chari-Barguimi,2028,25-29,168405.0
Chari-Barguimi,2028,30-34,275599.0
Chari-Barguimi,2029,0-4,0.0
Chari-Barguimi,2029,5-9,271662.0
Chari-Barguimi,2029,10-14,0.0
Chari-Barguimi,2029,15-19,276682.0
Chari-Barguimi,2029,20-24,169036.0
Chari-Barguimi,2029,25-29,428462.0
Chari-Barguimi,2029,30-34,232419.0
Chari-Barguimi,2030,0-4,95418.0
Chari-Barguimi,2030,5-9,413164.0
Chari-Barguimi,2030,10-14,139273.0
Chari-Barguimi,2030,15-19,25248.0
Chari-Barguimi,2030,20-24,312065.0
Chari-Barguimi,2030,25-29,488803.0
Chari-Barguimi,2030,30-34,96719.0
Chari-Barguimi,2031,0-4,402349.0
Chari-Barguimi,2031,5-9,462890.0
Chari-Barguimi,2031,10-14,185620.0
Chari-Barguimi,2031,15-19,479125.0
Chari-Barguimi,2031,20-24,405321.0
Chari-Barguimi,2031,25-29,331268.0
Chari-Barguimi,2031,30-34,172119.0
Chari-Barguimi,2032,0-4,0.0
Chari-Barguimi,2032,5-9,0.0
Chari-Barguimi,2032,10-14,210794.0
Chari-Barguimi,2032,15-19,76926.0
Chari-Barguimi,2032,20-24,483353.0
Chari-Barguimi,2032,25-29,10989.0
Chari-Barguimi,2032,30-34,43563.0
Chari-Barguimi,2033,0-4,461158.0
Chari-Barguimi,2033,5-9,0.0
Chari-Barguimi,2033,10-14,409865.0
Chari-Barguimi,2033,15-19,441926.0
Chari-Barguimi,2033,20-24,0.0
Chari-Barguimi,2033,25-29,95952.0
Chari-Barguimi,2033,30-34,296162.0
Chari-Barguimi,2034,0-4,46924.0
Chari-Barguimi,2034,5-9,393951.0
Chari-Barguimi,2034,10-14,116827.0
Chari-Barguimi,2034,15-19,105942.0
Chari-Barguimi,2034,20-24,470994.0
Chari-Barguimi,2034,25-29,491128.0
Chari-Barguimi,2034,30-34,205504.0
Chari-Barguimi,2035,0-4,0.0
Chari-Barguimi,2035,5-9,24667.0
Chari-Barguimi,2035,10-14,242929.0
Chari-Barguimi,2035,15-19,369559.0
Chari-Barguimi,2035,20-24,25680.0
Chari-Barguimi,2035,25-29,160767.0
Chari-Barguimi,2035,30-34,439062.0
Chari-Barguimi,2036,0-4,1385115000.0
Chari-Barguimi,2036,5-9,221069.0
Chari-Barguimi,2036,10-14,182299.0
Chari-Barguimi,2036,15-19,444195.0
Chari-Barguimi,2036,20-24,97241.0
Chari-Barguimi,2036,25-29,157762.0
Chari-Barguimi,2036,30-34,291117.0
Chari-Barguimi,2037,0-4,89442.0
Chari-Barguimi,2037,5-9,56925.0
Chari-Barguimi,2037,10-14,386427.0
Chari-Barguimi,2037,15-19,429476.0
Chari-Barguimi,2037,20-24,445124.0
Chari-Barguimi,2037,25-29,401144.0
Chari-Barguimi,2037,30-34,388202.0
Chari-Barguimi,2038,0-4,485832.0
Chari-Barguimi,2038,5-9,177620.0
Chari-Barguimi,2038,10-14,219835.0
Chari-Barguimi,2038,15-19,386164.0
Chari-Barguimi,2038,20-24,0.0
Chari-Barguimi,2038,25-29,222887.0
Chari-Barguimi,2038,30-34,150172.0
Chari-Barguimi,2039,0-4,423176.0
Chari-Barguimi,2039,5-9,395929.0
Chari-Barguimi,2039,10-14,367974.0
Chari-Barguimi,2039,15-19,319166.0
Chari-Barguimi,2039,20-24,381284.0
Chari-Barguimi,2039,25-29,111927.0
Chari-Barguimi,2039,30-34,212888.0
Ennedi,1990,0-4,423963.0
Ennedi,1990,5-9,0.0
Ennedi,1990,10-14,486831.0
Ennedi,1990,15-19,92048.0
Ennedi,1990,20-24,379348.0
Ennedi,1990,25-29,318860.0
Ennedi,1990,30-34,0.0
Ennedi,1991,0-4,0.0
Ennedi,1991,5-9,312830.0
Ennedi,1991,10-14,441988.0
Ennedi,1991,15-19,406048.0
Ennedi,1991,20-24,221120.0
Ennedi,1991,25-29,85653.0
Ennedi,1991,30-34,271817.0
Ennedi,1992,0-4,0.0
Ennedi,1992,5-9,312800.0
Ennedi,1992,10-14,499848.0
Ennedi,1992,15-19,347885.0
Ennedi,1992,20-24,206636.0
Ennedi,1992,25-29,128929.0
Ennedi,1992,30-34,227110.0
Ennedi,1993,0-4,28491.0
Ennedi,1993,5-9,206484.0
Ennedi,1993,10-14,465028.0
Ennedi,1993,15-19,360624.0
Ennedi,1993,20-24,450978.0
Ennedi,1993,25-29,172952.0
Ennedi,1993,30-34,53277.0
Ennedi,1994,0-4,387486.0
Ennedi,1994,5-9,0.0
Ennedi,1994,10-14,138383.0
Ennedi,1994,15-19,0.0
Ennedi,1994,20-24,199862.0
Ennedi,1994,25-29,2153125000.0
Ennedi,1994,30-34,138877.0
Ennedi,1995,0-4,0.0
Ennedi,1995,5-9,229938.0
Ennedi,1995,10-14,125318.0
Ennedi,1995,15-19,0.0
Ennedi,1995,20-24,329773.0
Ennedi,1995,25-29,29394.0
Ennedi,1995,30-34,14576.0
Ennedi,1996,0-4,183503.0
Ennedi,1996,5-9,87516.0
Ennedi,1996,10-14,403561.0
Ennedi,1996,15-19,294399.0
Ennedi,1996,20-24,255305.0
Ennedi,1996,25-29,64433.0
Ennedi,1996,30-34,331393.0
Ennedi,1997,0-4,539410000.0
Ennedi,1997,5-9,0.0
Ennedi,1997,10-14,291143.0
Ennedi,1997,15-19,231019.0
Ennedi,1997,20-24,389348.0
Ennedi,1997,25-29,487664.0
Ennedi,1997,30-34,465495.0
Ennedi,1998,0-4,240079.0
Ennedi,1998,5-9,177751.0
Ennedi,1998,10-14,397676.0
Ennedi,1998,15-19,54250.0
Ennedi,1998,20-24,478185.0
Ennedi,1998,25-29,81120.0
Ennedi,1998,30-34,219960.0
Ennedi,1999,0-4,64868.0
Ennedi,1999,5-9,261972.0
Ennedi,1999,10-14,342424.0
Ennedi,1999,15-19,487798.0
Ennedi,1999,20-24,79385.0
Ennedi,1999,25-29,323276.0
Ennedi,1999,30-34,48967.0
Ennedi,2000,0-4,176869.0
Ennedi,2000,5-9,186651.0
Ennedi,2000,10-14,210509.0
Ennedi,2000,15-19,408636.0
Ennedi,2000,20-24,143014.0
Ennedi,2000,25-29,66184.0
Ennedi,2000,30-34,122185.0
Ennedi,2001,0-4,369297.0
Ennedi,2001,5-9,426308.0
Ennedi,2001,10-14,382152.0
Ennedi,2001,15-19,128043.0
Ennedi,2001,20-24,283414.0
Ennedi,2001,25-29,478678.0
Ennedi,2001,30-34,430309.0
Ennedi,2002,0-4,111442.0
Ennedi,2002,5-9,243388.0
Ennedi,2002,10-14,324338.0
Ennedi,2002,15-19,143345.0
Ennedi,2002,20-24,309866.0
Ennedi,2002,25-29,199412.0
Ennedi,2002,30-34,216157.0
Ennedi,2003,0-4,41845.0
Ennedi,2003,5-9,47583.0
Ennedi,2003,10-14,236849.0
Ennedi,2003,15-19,475979.0
Ennedi,2003,20-24,201654.0
Ennedi,2003,25-29,190015.0
Ennedi,2003,30-34,174619.0
Ennedi,2004,0-4,193180.0
Ennedi,2004,5-9,189317.0
Ennedi,2004,10-14,0.0
Ennedi,2004,15-19,235949.0
Ennedi,2004,20-24,0.0
Ennedi,2004,25-29,240298.0
Ennedi,2004,30-34,127814.0
Ennedi,2005,0-4,387188.0
Ennedi,2005,5-9,46012.0
Ennedi,2005,10-14,368234.0
Ennedi,2005,15-19,396444.0
Ennedi,2005,20-24,317538.0
Ennedi,2005,25-29,397682.0
Ennedi,2005,30-34,363776.0
Ennedi,2006,0-4,171773.0
Ennedi,2006,5-9,146809.0
Ennedi,2006,10-14,360100.0
Ennedi,2006,15-19,0.0
Ennedi,2006,20-24,0.0
Ennedi,2006,25-29,232841.0
Ennedi,2006,30-34,499029.0
Ennedi,2007,0-4,464724.0
Ennedi,2007,5-9,333510.0
Ennedi,2007,10-14,354854.0
Ennedi,2007,15-19,162071.0
Ennedi,2007,20-24,53250.0
Ennedi,2007,25-29,318527.0
Ennedi,2007,30-34,183138.0
Ennedi,2008,0-4,59510.0
Ennedi,2008,5-9,155570.0
Ennedi,2008,10-14,366321.0
Ennedi,2008,15-19,343664.0
Ennedi,2008,20-24,30519.0
Ennedi,2008,25-29,470885.0
Ennedi,2008,30-34,0.0
Ennedi,2009,0-4,0.0
Ennedi,2009,5-9,149356.0
Ennedi,2009,10-14,440257.0
Ennedi,2009,15-19,235501.0
Ennedi,2009,20-24,53833.0
Ennedi,2009,25-29,312818.0
Ennedi,2009,30-34,377313.0
Ennedi,2010,0-4,177468.0
Ennedi,2010,5-9,242828.0
Ennedi,2010,10-14,135189.0
Ennedi,2010,15-19,300880.0
Ennedi,2010,20-24,128827.0
Ennedi,2010,25-29,479041.0
Ennedi,2010,30-34,429033.0
Ennedi,2011,0-4,94673.0
Ennedi,2011,5-9,143391.0
Ennedi,2011,10-14,134317.0
Ennedi,2011,15-19,349895.0
Ennedi,2011,20-24,162014.0
Ennedi,2011,25-29,375386.0
Ennedi,2011,30-34,86957.0
Ennedi,2012,0-4,258496.0
Ennedi,2012,5-9,0.0
Ennedi,2012,10-14,499601.0
Ennedi,2012,15-19,341848.0
Ennedi,2012,20-24,0.0
Ennedi,2012,25-29,361736.0
Ennedi,2012,30-34,207970.0
Ennedi,2013,0-4,456286.0
Ennedi,2013,5-9,218367.0
Ennedi,2013,10-14,120459.0
Ennedi,2013,15-19,442453.0
Ennedi,2013,20-24,172975.0
Ennedi,2013,25-29,139792.0
Ennedi,2013,30-34,27619.0
Ennedi,2014,0-4,35481.0
Ennedi,2014,5-9,74638.0
Ennedi,2014,10-14,95708.0
Ennedi,2014,15-19,373718.0
Ennedi,2014,20-24,435987.0
Ennedi,2014,25-29,37564.0
Ennedi,2014,30-34,89969.0
Ennedi,2015,0-4,364363.0
Ennedi,2015,5-9,0.0
Ennedi,2015,10-14,188241.0
Ennedi,2015,15-19,246281.0
Ennedi,2015,20-24,0.0
Ennedi,2015,25-29,0.0
Ennedi,2015,30-34,443872.0
Ennedi,2016,0-4,359181.0
Ennedi,2016,5-9,206483.0
Ennedi,2016,10-14,258712.0
Ennedi,2016,15-19,223582.0
Ennedi,2016,20-24,69442.0
Ennedi,2016,25-29,126450.0
Ennedi,2016,30-34,59105.0
Ennedi,2017,0-4,282687.0
Ennedi,2017,5-9,0.0
Ennedi,2017,10-14,440885000.0
Ennedi,2017,15-19,417063.0
Ennedi,2017,20-24,416490.0
Ennedi,2017,25-29,88245.0
Ennedi,2017,30-34,285142.0
Ennedi,2018,0-4,65100.0
Ennedi,2018,5-9,475213.0
Ennedi,2018,10-14,328853.0
Ennedi,2018,15-19,415932.0
Ennedi,2018,20-24,202812.0
Ennedi,2018,25-29,0.0
Ennedi,2018,30-34,427418.0
Ennedi,2019,0-4,0.0
Ennedi,2019,5-9,332952.0
Ennedi,2019,10-14,140758.0
Ennedi,2019,15-19,1709560000.0
Ennedi,2019,20-24,1365240000.0
Ennedi,2019,25-29,137661.0
Ennedi,2019,30-34,166651.0
Ennedi,2020,0-4,288539.0
Ennedi,2020,5-9,263470.0
Ennedi,2020,10-14,422021.0
Ennedi,2020,15-19,411410.0
Ennedi,2020,20-24,250902.0
Ennedi,2020,25-29,94153.0
Ennedi,2020,30-34,111190.0
Ennedi,2021,0-4,84223.0
Ennedi,2021,5-9,182016.0
Ennedi,2021,10-14,212943.0
Ennedi,2021,15-19,236499.0
Ennedi,2021,20-24,992100000.0
Ennedi,2021,25-29,471966.0
Ennedi,2021,30-34,197931.0
Ennedi,2022,0-4,279751.0
Ennedi,2022,5-9,1666045000.0
Ennedi,2022,10-14,1185520000.0
Ennedi,2022,15-19,394997.0
Ennedi,2022,20-24,74995.0
Ennedi,2022,25-29,0.0
Ennedi,2022,30-34,36098.0
Ennedi,2023,0-4,214402.0
Ennedi,2023,5-9,844900000.0
Ennedi,2023,10-14,282929.0
Ennedi,2023,15-19,49014.0
Ennedi,2023,20-24,224533.0
Ennedi,2023,25-29,257197.0
Ennedi,2023,30-34,449390.0
Ennedi,2024,0-4,1240870000.0
Ennedi,2024,5-9,42934.0
Ennedi,2024,10-14,197662.0
Ennedi,2024,15-19,429044.0
Ennedi,2024,20-24,17161.0
Ennedi,2024,25-29,402472.0
Ennedi,2024,30-34,424647.0
Ennedi,2025,0-4,407248.0
Ennedi,2025,5-9,237194.0
Ennedi,2025,10-14,203752.0
Ennedi,2025,15-19,386865.0
Ennedi,2025,20-24,37478.0
Ennedi,2025,25-29,1261890000.0
Ennedi,2025,30-34,62992.0
Ennedi,2026,0-4,97121.0
Ennedi,2026,5-9,126744.0
Ennedi,2026,10-14,419639.0
Ennedi,2026,15-19,130271.0
Ennedi,2026,20-24,401657.0
Ennedi,2026,25-29,361883.0
Ennedi,2026,30-34,373928.0
Ennedi,2027,0-4,0.0
Ennedi,2027,5-9,176614.0
Ennedi,2027,10-14,101131.0
Ennedi,2027,15-19,403774.0
Ennedi,2027,20-24,0.0
Ennedi,2027,25-29,488533.0
Ennedi,2027,30-34,448101.0
Ennedi,2028,0-4,278925.0
Ennedi,2028,5-9,66812.0
Ennedi,2028,10-14,256707.0
Ennedi,2028,15-19,184971.0
Ennedi,2028,20-24,487800.0
Ennedi,2028,25-29,285779.0
Ennedi,2028,30-34,301312.0
Ennedi,2029,0-4,291199.0
Ennedi,2029,5-9,255369.0
Ennedi,2029,10-14,443060.0
Ennedi,2029,15-19,161268.0
Ennedi,2029,20-24,33202.0
Ennedi,2029,25-29,0.0
Ennedi,2029,30-34,251325.0
Ennedi,2030,0-4,370562.0
Ennedi,2030,5-9,52391.0
Ennedi,2030,10-14,435261.0
Ennedi,2030,15-19,195382.0
Ennedi,2030,20-24,223011.0
Ennedi,2030,25-29,29825.0
Ennedi,2030,30-34,246973.0
Ennedi,2031,0-4,364179.0
Ennedi,2031,5-9,90866.0
Ennedi,2031,10-14,438741.0
Ennedi,2031,15-19,489800000.0
Ennedi,2031,20-24,1658005000.0
Ennedi,2031,25-29,330357.0
Ennedi,2031,30-34,473672.0
Ennedi,2032,0-4,235442.0
Ennedi,2032,5-9,211367.0
Ennedi,2032,10-14,266981.0
Ennedi,2032,15-19,203119.0
Ennedi,2032,20-24,189722.0
Ennedi,2032,25-29,1650075000.0
Ennedi,2032,30-34,285803.0
Ennedi,2033,0-4,106549.0
Ennedi,2033,5-9,259498.0
Ennedi,2033,10-14,271051.0
Ennedi,2033,15-19,201392.0
Ennedi,2033,20-24,286185.0
Ennedi,2033,25-29,174747.0
Ennedi,2033,30-34,203470.0
Ennedi,2034,0-4,128670.0
Ennedi,2034,5-9,499669.0
Ennedi,2034,10-14,141367.0
Ennedi,2034,15-19,439051.0
Ennedi,2034,20-24,341463.0
Ennedi,2034,25-29,414224.0
Ennedi,2034,30-34,256622.0
Ennedi,2035,0-4,23458.0
Ennedi,2035,5-9,192889.0
Ennedi,2035,10-14,0.0
Ennedi,2035,15-19,356601.0
Ennedi,2035,20-24,464146.0
Ennedi,2035,25-29,243100.0
Ennedi,2035,30-34,204898.0
Ennedi,2036,0-4,434773.0
Ennedi,2036,5-9,105962.0
Ennedi,2036,10-14,113130.0
Ennedi,2036,15-19,209764.0
Ennedi,2036,20-24,450650.0
Ennedi,2036,25-29,445435.0
Ennedi,2036,30-34,0.0
Ennedi,2037,0-4,198224.0
Ennedi,2037,5-9,320491.0
Ennedi,2037,10-14,299061.0
Ennedi,2037,15-19,97601.0
Ennedi,2037,20-24,86533.0
Ennedi,2037,25-29,283232.0
Ennedi,2037,30-34,150445.0
Ennedi,2038,0-4,423587.0
Ennedi,2038,5-9,57759.0
Ennedi,2038,10-14,449278.0
Ennedi,2038,15-19,446810.0
Ennedi,2038,20-24,0.0
Ennedi,2038,25-29,64217.0
Ennedi,2038,30-34,38563.0
Ennedi,2039,0-4,71158.0
Ennedi,2039,5-9,89228.0
Ennedi,2039,10-14,268866.0
Ennedi,2039,15-19,409109.0
Ennedi,2039,20-24,207244.0
Ennedi,2039,25-29,245830.0
Ennedi,2039,30-34,298668.0
Guera,1990,0-4,455894.0
Guera,1990,5-9,290846.0
Guera,1990,10-14,202585.0
Guera,1990,15-19,17950.0
Guera,1990,20-24,159137.0
Guera,1990,25-29,160648.0
Guera,1990,30-34,312233.0
Guera,1991,0-4,190196.0
Guera,1991,5-9,482541.0
Guera,1991,10-14,382070.0
Guera,1991,15-19,387300.0
Guera,1991,20-24,163168.0
Guera,1991,25-29,223838.0
Guera,1991,30-34,449790.0
Guera,1992,0-4,338644.0
Guera,1992,5-9,462837.0
Guera,1992,10-14,413470.0
Guera,1992,15-19,482028.0
Guera,1992,20-24,254139.0
Guera,1992,25-29,447761.0
Guera,1992,30-34,2284120000.0
Guera,1993,0-4,456428.0
Guera,1993,5-9,180468.0
Guera,1993,10-14,436825000.0
Guera,1993,15-19,356536.0
Guera,1993,20-24,394989.0
Guera,1993,25-29,76553.0
Guera,1993,30-34,0.0
Guera,1994,0-4,333057.0
Guera,1994,5-9,491472.0
Guera,1994,10-14,56816.0
Guera,1994,15-19,91505.0
Guera,1994,20-24,20998.0
Guera,1994,25-29,172993.0
Guera,1994,30-34,443973.0
Guera,1995,0-4,140587.0
Guera,1995,5-9,119992.0
Guera,1995,10-14,13080.0
Guera,1995,15-19,209497.0
Guera,1995,20-24,464090.0
Guera,1995,25-29,423322.0
Guera,1995,30-34,432714.0
Guera,1996,0-4,222861.0
Guera,1996,5-9,213258.0
Guera,1996,10-14,480229.0
Guera,1996,15-19,123970.0
Guera,1996,20-24,0.0
Guera,1996,25-29,303289.0
Guera,1996,30-34,277083.0
Guera,1997,0-4,398886.0
Guera,1997,5-9,216996.0
Guera,1997,10-14,355166.0
Guera,1997,15-19,0.0
Guera,1997,20-24,460078.0
Guera,1997,25-29,485604.0
Guera,1997,30-34,101544.0
Guera,1998,0-4,0.0
Guera,1998,5-9,225433.0
Guera,1998,10-14,0.0
Guera,1998,15-19,0.0
Guera,1998,20-24,76596.0
Guera,1998,25-29,375296.0
Guera,1998,30-34,370922.0
Guera,1999,0-4,408587.0
Guera,1999,5-9,498923.0
Guera,1999,10-14,447491.0
Guera,1999,15-19,316699.0
Guera,1999,20-24,345352.0
Guera,1999,25-29,29016.0
Guera,1999,30-34,193813.0
Guera,2000,0-4,0.0
Guera,2000,5-9,216987.0
Guera,2000,10-14,90626.0
Guera,2000,15-19,373011.0
Guera,2000,20-24,135175.0
Guera,2000,25-29,448094.0
Guera,2000,30-34,55160.0
Guera,2001,0-4,103370.0
Guera,2001,5-9,472386.0
Guera,2001,10-14,442342.0
Guera,2001,15-19,250216.0
Guera,2001,20-24,414196.0
Guera,2001,25-29,247502.0
Guera,2001,30-34,226752.0
Guera,2002,0-4,128018.0
Guera,2002,5-9,144783.0
Guera,2002,10-14,424619.0
Guera,2002,15-19,113004.0
Guera,2002,20-24,136765.0
Guera,2002,25-29,64157.0
Guera,2002,30-34,285575.0
Guera,2003,0-4,305280.0
Guera,2003,5-9,20474.0
Guera,2003,10-14,203179.0
Guera,2003,15-19,115652.0
Guera,2003,20-24,338806.0
Guera,2003,25-29,230223.0
Guera,2003,30-34,97484.0
Guera,2004,0-4,439864.0
Guera,2004,5-9,381837.0
Guera,2004,10-14,491768.0
Guera,2004,15-19,367074.0
Guera,2004,20-24,240303.0
Guera,2004,25-29,439559.0
Guera,2004,30-34,26361.0
Guera,2005,0-4,0.0
Guera,2005,5-9,26441.0
Guera,2005,10-14,0.0
Guera,2005,15-19,129689.0
Guera,2005,20-24,432161.0
Guera,2005,25-29,191604.0
Guera,2005,30-34,327295.0
Guera,2006,0-4,279922.0
Guera,2006,5-9,205453.0
Guera,2006,10-14,395497.0
Guera,2006,15-19,499192.0
Guera,2006,20-24,237558.0
Guera,2006,25-29,15136.0
Guera,2006,30-34,415218.0
Guera,2007,0-4,210146.0
Guera,2007,5-9,271572.0
Guera,2007,10-14,393053.0
Guera,2007,15-19,86440.0
Guera,2007,20-24,164848.0
Guera,2007,25-29,135566.0
Guera,2007,30-34,112711.0
Guera,2008,0-4,344083.0
Guera,2008,5-9,0.0
Guera,2008,10-14,94731.0
Guera,2008,15-19,457587.0
Guera,2008,20-24,55177.0
Guera,2008,25-29,263230.0
Guera,2008,30-34,287553.0
Guera,2009,0-4,479532.0
Guera,2009,5-9,236283.0
Guera,2009,10-14,128829.0
Guera,2009,15-19,490026.0
Guera,2009,20-24,183276.0
Guera,2009,25-29,430483.0
Guera,2009,30-34,20595.0
Guera,2010,0-4,156699.0
Guera,2010,5-9,355741.0
Guera,2010,10-14,48649.0
Guera,2010,15-19,199407.0
Guera,2010,20-24,280848.0
Guera,2010,25-29,293970.0
Guera,2010,30-34,0.0
Guera,2011,0-4,333830.0
Guera,2011,5-9,0.0
Guera,2011,10-14,381615.0
Guera,2011,15-19,97264.0
Guera,2011,20-24,155742.0
Guera,2011,25-29,245938.0
